uid expr treatment rep update lineage
final_comps_comp95_56 final_comps comp95 56 10900 0
final_comps_comp95_56 final_comps comp95 56 11000 0
final_comps_comp95_56 final_comps comp95 56 11100 0
final_comps_comp95_56 final_comps comp95 56 11200 0
final_comps_comp95_56 final_comps comp95 56 11300 0
final_comps_comp95_56 final_comps comp95 56 11400 0
final_comps_comp95_56 final_comps comp95 56 11500 0
final_comps_comp95_56 final_comps comp95 56 11600 0
final_comps_comp95_56 final_comps comp95 56 11700 0
final_comps_comp95_56 final_comps comp95 56 11800 0
final_comps_comp95_56 final_comps comp95 56 11900 0
final_comps_comp95_56 final_comps comp95 56 12000 0
final_comps_comp95_56 final_comps comp95 56 12100 0
final_comps_comp95_56 final_comps comp95 56 12200 0
final_comps_comp95_56 final_comps comp95 56 12300 0
final_comps_comp95_56 final_comps comp95 56 12400 0
final_comps_comp95_56 final_comps comp95 56 12500 0
final_comps_comp95_56 final_comps comp95 56 12600 0
final_comps_comp95_56 final_comps comp95 56 12700 0
final_comps_comp95_56 final_comps comp95 56 12800 0
final_comps_comp95_56 final_comps comp95 56 12900 0
final_comps_comp95_56 final_comps comp95 56 13000 0
final_comps_comp95_56 final_comps comp95 56 13100 0
final_comps_comp95_56 final_comps comp95 56 13200 0
final_comps_comp95_56 final_comps comp95 56 13300 0
final_comps_comp95_56 final_comps comp95 56 13400 0
final_comps_comp95_56 final_comps comp95 56 13500 0
final_comps_comp95_56 final_comps comp95 56 13600 0
final_comps_comp95_56 final_comps comp95 56 13700 0
final_comps_comp95_56 final_comps comp95 56 13800 0
final_comps_comp95_56 final_comps comp95 56 13900 0
final_comps_comp95_56 final_comps comp95 56 14000 0
final_comps_comp95_56 final_comps comp95 56 14100 0
final_comps_comp95_56 final_comps comp95 56 14200 0
final_comps_comp95_56 final_comps comp95 56 14300 0
final_comps_comp95_56 final_comps comp95 56 14400 0
final_comps_comp95_56 final_comps comp95 56 14500 0
final_comps_comp95_56 final_comps comp95 56 14600 0
final_comps_comp95_56 final_comps comp95 56 14700 0
final_comps_comp95_56 final_comps comp95 56 14800 0
final_comps_comp95_56 final_comps comp95 56 14900 0
final_comps_comp95_56 final_comps comp95 56 15000 0
final_comps_comp95_56 final_comps comp95 56 15100 0
final_comps_comp95_56 final_comps comp95 56 15200 0
final_comps_comp95_56 final_comps comp95 56 15300 0
final_comps_comp95_56 final_comps comp95 56 15400 0
final_comps_comp95_56 final_comps comp95 56 15500 0
final_comps_comp95_56 final_comps comp95 56 15600 0
final_comps_comp95_56 final_comps comp95 56 15700 0
final_comps_comp95_56 final_comps comp95 56 15800 0
final_comps_comp95_56 final_comps comp95 56 15900 0
final_comps_comp95_56 final_comps comp95 56 16000 0
final_comps_comp95_56 final_comps comp95 56 16100 0
final_comps_comp95_56 final_comps comp95 56 16200 0
final_comps_comp95_56 final_comps comp95 56 16300 0
final_comps_comp95_56 final_comps comp95 56 16400 0
final_comps_comp95_56 final_comps comp95 56 16500 0
final_comps_comp95_56 final_comps comp95 56 16600 0
final_comps_comp95_56 final_comps comp95 56 16700 0
final_comps_comp95_56 final_comps comp95 56 16800 0
final_comps_comp95_56 final_comps comp95 56 16900 0
final_comps_comp95_56 final_comps comp95 56 17000 0
final_comps_comp95_56 final_comps comp95 56 17100 0
final_comps_comp95_56 final_comps comp95 56 17200 0
final_comps_comp95_56 final_comps comp95 56 17300 0
final_comps_comp95_56 final_comps comp95 56 17400 0
final_comps_comp95_56 final_comps comp95 56 17500 0
final_comps_comp95_56 final_comps comp95 56 17600 0
final_comps_comp95_56 final_comps comp95 56 17700 0
final_comps_comp95_56 final_comps comp95 56 17800 0
final_comps_comp95_56 final_comps comp95 56 17900 0
final_comps_comp95_56 final_comps comp95 56 18000 0
final_comps_comp95_56 final_comps comp95 56 18100 0
final_comps_comp95_56 final_comps comp95 56 18200 0
final_comps_comp95_56 final_comps comp95 56 18300 0
final_comps_comp95_56 final_comps comp95 56 18400 0
final_comps_comp95_56 final_comps comp95 56 18500 0
final_comps_comp95_56 final_comps comp95 56 18600 0
final_comps_comp95_56 final_comps comp95 56 18700 0
final_comps_comp95_56 final_comps comp95 56 18800 0
final_comps_comp95_56 final_comps comp95 56 18900 0
final_comps_comp95_56 final_comps comp95 56 19000 0
final_comps_comp95_56 final_comps comp95 56 19100 0
final_comps_comp95_56 final_comps comp95 56 19200 0
final_comps_comp95_56 final_comps comp95 56 19300 0
final_comps_comp95_56 final_comps comp95 56 19400 0
final_comps_comp95_56 final_comps comp95 56 19500 0
final_comps_comp95_56 final_comps comp95 56 19600 0
final_comps_comp95_56 final_comps comp95 56 19700 0
final_comps_comp95_56 final_comps comp95 56 19800 0
final_comps_comp95_56 final_comps comp95 56 19900 0
final_comps_comp95_56 final_comps comp95 56 20000 0
final_comps_comp95_56 final_comps comp95 56 20100 0
final_comps_comp95_56 final_comps comp95 56 20200 0
final_comps_comp95_56 final_comps comp95 56 20300 0
final_comps_comp95_56 final_comps comp95 56 20400 0
final_comps_comp95_56 final_comps comp95 56 20500 0
final_comps_comp95_56 final_comps comp95 56 20600 0
final_comps_comp95_56 final_comps comp95 56 20700 0
final_comps_comp95_56 final_comps comp95 56 20800 0
final_comps_comp95_56 final_comps comp95 56 20900 0
final_comps_comp95_56 final_comps comp95 56 21000 0
final_comps_comp95_56 final_comps comp95 56 21100 0
final_comps_comp95_56 final_comps comp95 56 21200 0
final_comps_comp95_56 final_comps comp95 56 21300 0
final_comps_comp95_56 final_comps comp95 56 21400 0
final_comps_comp95_56 final_comps comp95 56 21500 0
final_comps_comp95_56 final_comps comp95 56 21600 0
final_comps_comp95_56 final_comps comp95 56 21700 0
final_comps_comp95_56 final_comps comp95 56 21800 0
final_comps_comp95_56 final_comps comp95 56 21900 0
final_comps_comp95_56 final_comps comp95 56 22000 0
final_comps_comp95_56 final_comps comp95 56 22100 0
final_comps_comp95_56 final_comps comp95 56 22200 0
final_comps_comp95_56 final_comps comp95 56 22300 0
final_comps_comp95_56 final_comps comp95 56 22400 0
final_comps_comp95_56 final_comps comp95 56 22500 0
final_comps_comp95_56 final_comps comp95 56 22600 0
final_comps_comp95_56 final_comps comp95 56 22700 0
final_comps_comp95_56 final_comps comp95 56 22800 0
final_comps_comp95_56 final_comps comp95 56 22900 0
final_comps_comp95_56 final_comps comp95 56 23000 0
final_comps_comp95_56 final_comps comp95 56 23100 0
final_comps_comp95_56 final_comps comp95 56 23200 0
final_comps_comp95_56 final_comps comp95 56 23300 0
final_comps_comp95_56 final_comps comp95 56 23400 0
final_comps_comp95_56 final_comps comp95 56 23500 0
final_comps_comp95_56 final_comps comp95 56 23600 0
final_comps_comp95_56 final_comps comp95 56 23700 0
final_comps_comp95_56 final_comps comp95 56 23800 0
final_comps_comp95_56 final_comps comp95 56 23900 0
final_comps_comp95_56 final_comps comp95 56 24000 0
final_comps_comp95_56 final_comps comp95 56 24100 0
final_comps_comp95_56 final_comps comp95 56 24200 0
final_comps_comp95_56 final_comps comp95 56 24300 0
final_comps_comp95_56 final_comps comp95 56 24400 0
final_comps_comp95_56 final_comps comp95 56 24500 0
final_comps_comp95_56 final_comps comp95 56 24600 0
final_comps_comp95_56 final_comps comp95 56 24700 0
final_comps_comp95_56 final_comps comp95 56 24800 0
final_comps_comp95_56 final_comps comp95 56 24900 0
final_comps_comp95_56 final_comps comp95 56 25000 0
final_comps_comp95_56 final_comps comp95 56 25100 0
final_comps_comp95_56 final_comps comp95 56 25200 0
final_comps_comp95_56 final_comps comp95 56 25300 0
final_comps_comp95_56 final_comps comp95 56 25400 0
final_comps_comp95_56 final_comps comp95 56 25500 0
final_comps_comp95_56 final_comps comp95 56 25600 0
final_comps_comp95_56 final_comps comp95 56 25700 0
final_comps_comp95_56 final_comps comp95 56 25800 0
final_comps_comp95_56 final_comps comp95 56 25900 0
final_comps_comp95_56 final_comps comp95 56 26000 0
final_comps_comp95_56 final_comps comp95 56 26100 0
final_comps_comp95_56 final_comps comp95 56 26200 0
final_comps_comp95_56 final_comps comp95 56 26300 0
final_comps_comp95_56 final_comps comp95 56 26400 0
final_comps_comp95_56 final_comps comp95 56 26500 0
final_comps_comp95_56 final_comps comp95 56 26600 0
final_comps_comp95_56 final_comps comp95 56 26700 0
final_comps_comp95_56 final_comps comp95 56 26800 0
final_comps_comp95_56 final_comps comp95 56 26900 0
final_comps_comp95_56 final_comps comp95 56 27000 0
final_comps_comp95_56 final_comps comp95 56 27100 0
final_comps_comp95_56 final_comps comp95 56 27200 0
final_comps_comp95_56 final_comps comp95 56 27300 0
final_comps_comp95_56 final_comps comp95 56 27400 0
final_comps_comp95_56 final_comps comp95 56 27500 0
final_comps_comp95_56 final_comps comp95 56 27600 0
final_comps_comp95_56 final_comps comp95 56 27700 0
final_comps_comp95_56 final_comps comp95 56 27800 0
final_comps_comp95_56 final_comps comp95 56 27900 0
final_comps_comp95_56 final_comps comp95 56 28000 0
final_comps_comp95_56 final_comps comp95 56 28100 0
final_comps_comp95_56 final_comps comp95 56 28200 0
final_comps_comp95_56 final_comps comp95 56 28300 0
final_comps_comp95_56 final_comps comp95 56 28400 0
final_comps_comp95_56 final_comps comp95 56 28500 0
final_comps_comp95_56 final_comps comp95 56 28600 0
final_comps_comp95_56 final_comps comp95 56 28700 0
final_comps_comp95_56 final_comps comp95 56 28800 0
final_comps_comp95_56 final_comps comp95 56 28900 0
final_comps_comp95_56 final_comps comp95 56 29000 0
final_comps_comp95_56 final_comps comp95 56 29100 0
final_comps_comp95_56 final_comps comp95 56 29200 0
final_comps_comp95_56 final_comps comp95 56 29300 0
final_comps_comp95_56 final_comps comp95 56 29400 0
final_comps_comp95_56 final_comps comp95 56 29500 0
final_comps_comp95_56 final_comps comp95 56 29600 0
final_comps_comp95_56 final_comps comp95 56 29700 0
final_comps_comp95_56 final_comps comp95 56 29800 0
final_comps_comp95_56 final_comps comp95 56 29900 0
final_comps_comp95_56 final_comps comp95 56 30000 0
final_comps_comp95_57 final_comps comp95 57 0 0.0519405
final_comps_comp95_57 final_comps comp95 57 100 0.0402068
final_comps_comp95_57 final_comps comp95 57 200 0.0247839
final_comps_comp95_57 final_comps comp95 57 300 0.0152914
final_comps_comp95_57 final_comps comp95 57 400 0.00400687
final_comps_comp95_57 final_comps comp95 57 500 0
final_comps_comp95_57 final_comps comp95 57 600 0
final_comps_comp95_57 final_comps comp95 57 700 0
final_comps_comp95_57 final_comps comp95 57 800 0
final_comps_comp95_57 final_comps comp95 57 900 0
final_comps_comp95_57 final_comps comp95 57 1000 0
final_comps_comp95_57 final_comps comp95 57 1100 0
final_comps_comp95_57 final_comps comp95 57 1200 0
final_comps_comp95_57 final_comps comp95 57 1300 0
final_comps_comp95_57 final_comps comp95 57 1400 0
final_comps_comp95_57 final_comps comp95 57 1500 0
final_comps_comp95_57 final_comps comp95 57 1600 0
final_comps_comp95_57 final_comps comp95 57 1700 0
final_comps_comp95_57 final_comps comp95 57 1800 0
final_comps_comp95_57 final_comps comp95 57 1900 0
final_comps_comp95_57 final_comps comp95 57 2000 0
final_comps_comp95_57 final_comps comp95 57 2100 0
final_comps_comp95_57 final_comps comp95 57 2200 0
final_comps_comp95_57 final_comps comp95 57 2300 0
final_comps_comp95_57 final_comps comp95 57 2400 0
final_comps_comp95_57 final_comps comp95 57 2500 0
final_comps_comp95_57 final_comps comp95 57 2600 0
final_comps_comp95_57 final_comps comp95 57 2700 0
final_comps_comp95_57 final_comps comp95 57 2800 0
final_comps_comp95_57 final_comps comp95 57 2900 0
final_comps_comp95_57 final_comps comp95 57 3000 0
final_comps_comp95_57 final_comps comp95 57 3100 0
final_comps_comp95_57 final_comps comp95 57 3200 0
final_comps_comp95_57 final_comps comp95 57 3300 0
final_comps_comp95_57 final_comps comp95 57 3400 0
final_comps_comp95_57 final_comps comp95 57 3500 0
final_comps_comp95_57 final_comps comp95 57 3600 0
final_comps_comp95_57 final_comps comp95 57 3700 0
final_comps_comp95_57 final_comps comp95 57 3800 0
final_comps_comp95_57 final_comps comp95 57 3900 0
final_comps_comp95_57 final_comps comp95 57 4000 0
final_comps_comp95_57 final_comps comp95 57 4100 0
final_comps_comp95_57 final_comps comp95 57 4200 0
final_comps_comp95_57 final_comps comp95 57 4300 0
final_comps_comp95_57 final_comps comp95 57 4400 0
final_comps_comp95_57 final_comps comp95 57 4500 0
final_comps_comp95_57 final_comps comp95 57 4600 0
final_comps_comp95_57 final_comps comp95 57 4700 0
final_comps_comp95_57 final_comps comp95 57 4800 0
final_comps_comp95_57 final_comps comp95 57 4900 0
final_comps_comp95_57 final_comps comp95 57 5000 0
final_comps_comp95_57 final_comps comp95 57 5100 0
final_comps_comp95_57 final_comps comp95 57 5200 0
final_comps_comp95_57 final_comps comp95 57 5300 0
final_comps_comp95_57 final_comps comp95 57 5400 0
final_comps_comp95_57 final_comps comp95 57 5500 0
final_comps_comp95_57 final_comps comp95 57 5600 0
final_comps_comp95_57 final_comps comp95 57 5700 0
final_comps_comp95_57 final_comps comp95 57 5800 0
final_comps_comp95_57 final_comps comp95 57 5900 0
final_comps_comp95_57 final_comps comp95 57 6000 0
final_comps_comp95_57 final_comps comp95 57 6100 0
final_comps_comp95_57 final_comps comp95 57 6200 0
final_comps_comp95_57 final_comps comp95 57 6300 0
final_comps_comp95_57 final_comps comp95 57 6400 0
final_comps_comp95_57 final_comps comp95 57 6500 0
final_comps_comp95_57 final_comps comp95 57 6600 0
final_comps_comp95_57 final_comps comp95 57 6700 0
final_comps_comp95_57 final_comps comp95 57 6800 0
final_comps_comp95_57 final_comps comp95 57 6900 0
final_comps_comp95_57 final_comps comp95 57 7000 0
final_comps_comp95_57 final_comps comp95 57 7100 0
final_comps_comp95_57 final_comps comp95 57 7200 0
final_comps_comp95_57 final_comps comp95 57 7300 0
final_comps_comp95_57 final_comps comp95 57 7400 0
final_comps_comp95_57 final_comps comp95 57 7500 0
final_comps_comp95_57 final_comps comp95 57 7600 0
final_comps_comp95_57 final_comps comp95 57 7700 0
final_comps_comp95_57 final_comps comp95 57 7800 0
final_comps_comp95_57 final_comps comp95 57 7900 0
final_comps_comp95_57 final_comps comp95 57 8000 0
final_comps_comp95_57 final_comps comp95 57 8100 0
final_comps_comp95_57 final_comps comp95 57 8200 0
final_comps_comp95_57 final_comps comp95 57 8300 0
final_comps_comp95_57 final_comps comp95 57 8400 0
final_comps_comp95_57 final_comps comp95 57 8500 0
final_comps_comp95_57 final_comps comp95 57 8600 0
final_comps_comp95_57 final_comps comp95 57 8700 0
final_comps_comp95_57 final_comps comp95 57 8800 0
final_comps_comp95_57 final_comps comp95 57 8900 0
final_comps_comp95_57 final_comps comp95 57 9000 0
final_comps_comp95_57 final_comps comp95 57 9100 0
final_comps_comp95_57 final_comps comp95 57 9200 0
final_comps_comp95_57 final_comps comp95 57 9300 0
final_comps_comp95_57 final_comps comp95 57 9400 0
final_comps_comp95_57 final_comps comp95 57 9500 0
final_comps_comp95_57 final_comps comp95 57 9600 0
final_comps_comp95_57 final_comps comp95 57 9700 0
final_comps_comp95_57 final_comps comp95 57 9800 0
final_comps_comp95_57 final_comps comp95 57 9900 0
final_comps_comp95_57 final_comps comp95 57 10000 0
final_comps_comp95_57 final_comps comp95 57 10100 0
final_comps_comp95_57 final_comps comp95 57 10200 0
final_comps_comp95_57 final_comps comp95 57 10300 0
final_comps_comp95_57 final_comps comp95 57 10400 0
final_comps_comp95_57 final_comps comp95 57 10500 0
final_comps_comp95_57 final_comps comp95 57 10600 0
final_comps_comp95_57 final_comps comp95 57 10700 0
final_comps_comp95_57 final_comps comp95 57 10800 0
final_comps_comp95_57 final_comps comp95 57 10900 0
final_comps_comp95_57 final_comps comp95 57 11000 0
final_comps_comp95_57 final_comps comp95 57 11100 0
final_comps_comp95_57 final_comps comp95 57 11200 0
final_comps_comp95_57 final_comps comp95 57 11300 0
final_comps_comp95_57 final_comps comp95 57 11400 0
final_comps_comp95_57 final_comps comp95 57 11500 0
final_comps_comp95_57 final_comps comp95 57 11600 0
final_comps_comp95_57 final_comps comp95 57 11700 0
final_comps_comp95_57 final_comps comp95 57 11800 0
final_comps_comp95_57 final_comps comp95 57 11900 0
final_comps_comp95_57 final_comps comp95 57 12000 0
final_comps_comp95_57 final_comps comp95 57 12100 0
final_comps_comp95_57 final_comps comp95 57 12200 0
final_comps_comp95_57 final_comps comp95 57 12300 0
final_comps_comp95_57 final_comps comp95 57 12400 0
final_comps_comp95_57 final_comps comp95 57 12500 0
final_comps_comp95_57 final_comps comp95 57 12600 0
final_comps_comp95_57 final_comps comp95 57 12700 0
final_comps_comp95_57 final_comps comp95 57 12800 0
final_comps_comp95_57 final_comps comp95 57 12900 0
final_comps_comp95_57 final_comps comp95 57 13000 0
final_comps_comp95_57 final_comps comp95 57 13100 0
final_comps_comp95_57 final_comps comp95 57 13200 0
final_comps_comp95_57 final_comps comp95 57 13300 0
final_comps_comp95_57 final_comps comp95 57 13400 0
final_comps_comp95_57 final_comps comp95 57 13500 0
final_comps_comp95_57 final_comps comp95 57 13600 0
final_comps_comp95_57 final_comps comp95 57 13700 0
final_comps_comp95_57 final_comps comp95 57 13800 0
final_comps_comp95_57 final_comps comp95 57 13900 0
final_comps_comp95_57 final_comps comp95 57 14000 0
final_comps_comp95_57 final_comps comp95 57 14100 0
final_comps_comp95_57 final_comps comp95 57 14200 0
final_comps_comp95_57 final_comps comp95 57 14300 0
final_comps_comp95_57 final_comps comp95 57 14400 0
final_comps_comp95_57 final_comps comp95 57 14500 0
final_comps_comp95_57 final_comps comp95 57 14600 0
final_comps_comp95_57 final_comps comp95 57 14700 0
final_comps_comp95_57 final_comps comp95 57 14800 0
final_comps_comp95_57 final_comps comp95 57 14900 0
final_comps_comp95_57 final_comps comp95 57 15000 0
final_comps_comp95_57 final_comps comp95 57 15100 0
final_comps_comp95_57 final_comps comp95 57 15200 0
final_comps_comp95_57 final_comps comp95 57 15300 0
final_comps_comp95_57 final_comps comp95 57 15400 0
final_comps_comp95_57 final_comps comp95 57 15500 0
final_comps_comp95_57 final_comps comp95 57 15600 0
final_comps_comp95_57 final_comps comp95 57 15700 0
final_comps_comp95_57 final_comps comp95 57 15800 0
final_comps_comp95_57 final_comps comp95 57 15900 0
final_comps_comp95_57 final_comps comp95 57 16000 0
final_comps_comp95_57 final_comps comp95 57 16100 0
final_comps_comp95_57 final_comps comp95 57 16200 0
final_comps_comp95_57 final_comps comp95 57 16300 0
final_comps_comp95_57 final_comps comp95 57 16400 0
final_comps_comp95_57 final_comps comp95 57 16500 0
final_comps_comp95_57 final_comps comp95 57 16600 0
final_comps_comp95_57 final_comps comp95 57 16700 0
final_comps_comp95_57 final_comps comp95 57 16800 0
final_comps_comp95_57 final_comps comp95 57 16900 0
final_comps_comp95_57 final_comps comp95 57 17000 0
final_comps_comp95_57 final_comps comp95 57 17100 0
final_comps_comp95_57 final_comps comp95 57 17200 0
final_comps_comp95_57 final_comps comp95 57 17300 0
final_comps_comp95_57 final_comps comp95 57 17400 0
final_comps_comp95_57 final_comps comp95 57 17500 0
final_comps_comp95_57 final_comps comp95 57 17600 0
final_comps_comp95_57 final_comps comp95 57 17700 0
final_comps_comp95_57 final_comps comp95 57 17800 0
final_comps_comp95_57 final_comps comp95 57 17900 0
final_comps_comp95_57 final_comps comp95 57 18000 0
final_comps_comp95_57 final_comps comp95 57 18100 0
final_comps_comp95_57 final_comps comp95 57 18200 0
final_comps_comp95_57 final_comps comp95 57 18300 0
final_comps_comp95_57 final_comps comp95 57 18400 0
final_comps_comp95_57 final_comps comp95 57 18500 0
final_comps_comp95_57 final_comps comp95 57 18600 0
final_comps_comp95_57 final_comps comp95 57 18700 0
final_comps_comp95_57 final_comps comp95 57 18800 0
final_comps_comp95_57 final_comps comp95 57 18900 0
final_comps_comp95_57 final_comps comp95 57 19000 0
final_comps_comp95_57 final_comps comp95 57 19100 0
final_comps_comp95_57 final_comps comp95 57 19200 0
final_comps_comp95_57 final_comps comp95 57 19300 0
final_comps_comp95_57 final_comps comp95 57 19400 0
final_comps_comp95_57 final_comps comp95 57 19500 0
final_comps_comp95_57 final_comps comp95 57 19600 0
final_comps_comp95_57 final_comps comp95 57 19700 0
final_comps_comp95_57 final_comps comp95 57 19800 0
final_comps_comp95_57 final_comps comp95 57 19900 0
final_comps_comp95_57 final_comps comp95 57 20000 0
final_comps_comp95_57 final_comps comp95 57 20100 0
final_comps_comp95_57 final_comps comp95 57 20200 0
final_comps_comp95_57 final_comps comp95 57 20300 0
final_comps_comp95_57 final_comps comp95 57 20400 0
final_comps_comp95_57 final_comps comp95 57 20500 0
final_comps_comp95_57 final_comps comp95 57 20600 0
final_comps_comp95_57 final_comps comp95 57 20700 0
final_comps_comp95_57 final_comps comp95 57 20800 0
final_comps_comp95_57 final_comps comp95 57 20900 0
final_comps_comp95_57 final_comps comp95 57 21000 0
final_comps_comp95_57 final_comps comp95 57 21100 0
final_comps_comp95_57 final_comps comp95 57 21200 0
final_comps_comp95_57 final_comps comp95 57 21300 0
final_comps_comp95_57 final_comps comp95 57 21400 0
final_comps_comp95_57 final_comps comp95 57 21500 0
final_comps_comp95_57 final_comps comp95 57 21600 0
final_comps_comp95_57 final_comps comp95 57 21700 0
final_comps_comp95_57 final_comps comp95 57 21800 0
final_comps_comp95_57 final_comps comp95 57 21900 0
final_comps_comp95_57 final_comps comp95 57 22000 0
final_comps_comp95_57 final_comps comp95 57 22100 0
final_comps_comp95_57 final_comps comp95 57 22200 0
final_comps_comp95_57 final_comps comp95 57 22300 0
final_comps_comp95_57 final_comps comp95 57 22400 0
final_comps_comp95_57 final_comps comp95 57 22500 0
final_comps_comp95_57 final_comps comp95 57 22600 0
final_comps_comp95_57 final_comps comp95 57 22700 0
final_comps_comp95_57 final_comps comp95 57 22800 0
final_comps_comp95_57 final_comps comp95 57 22900 0
final_comps_comp95_57 final_comps comp95 57 23000 0
final_comps_comp95_57 final_comps comp95 57 23100 0
final_comps_comp95_57 final_comps comp95 57 23200 0
final_comps_comp95_57 final_comps comp95 57 23300 0
final_comps_comp95_57 final_comps comp95 57 23400 0
final_comps_comp95_57 final_comps comp95 57 23500 0
final_comps_comp95_57 final_comps comp95 57 23600 0
final_comps_comp95_57 final_comps comp95 57 23700 0
final_comps_comp95_57 final_comps comp95 57 23800 0
final_comps_comp95_57 final_comps comp95 57 23900 0
final_comps_comp95_57 final_comps comp95 57 24000 0
final_comps_comp95_57 final_comps comp95 57 24100 0
final_comps_comp95_57 final_comps comp95 57 24200 0
final_comps_comp95_57 final_comps comp95 57 24300 0
final_comps_comp95_57 final_comps comp95 57 24400 0
final_comps_comp95_57 final_comps comp95 57 24500 0
final_comps_comp95_57 final_comps comp95 57 24600 0
final_comps_comp95_57 final_comps comp95 57 24700 0
final_comps_comp95_57 final_comps comp95 57 24800 0
final_comps_comp95_57 final_comps comp95 57 24900 0
final_comps_comp95_57 final_comps comp95 57 25000 0
final_comps_comp95_57 final_comps comp95 57 25100 0
final_comps_comp95_57 final_comps comp95 57 25200 0
final_comps_comp95_57 final_comps comp95 57 25300 0
final_comps_comp95_57 final_comps comp95 57 25400 0
final_comps_comp95_57 final_comps comp95 57 25500 0
final_comps_comp95_57 final_comps comp95 57 25600 0
final_comps_comp95_57 final_comps comp95 57 25700 0
final_comps_comp95_57 final_comps comp95 57 25800 0
final_comps_comp95_57 final_comps comp95 57 25900 0
final_comps_comp95_57 final_comps comp95 57 26000 0
final_comps_comp95_57 final_comps comp95 57 26100 0
final_comps_comp95_57 final_comps comp95 57 26200 0
final_comps_comp95_57 final_comps comp95 57 26300 0
final_comps_comp95_57 final_comps comp95 57 26400 0
final_comps_comp95_57 final_comps comp95 57 26500 0
final_comps_comp95_57 final_comps comp95 57 26600 0
final_comps_comp95_57 final_comps comp95 57 26700 0
final_comps_comp95_57 final_comps comp95 57 26800 0
final_comps_comp95_57 final_comps comp95 57 26900 0
final_comps_comp95_57 final_comps comp95 57 27000 0
final_comps_comp95_57 final_comps comp95 57 27100 0
final_comps_comp95_57 final_comps comp95 57 27200 0
final_comps_comp95_57 final_comps comp95 57 27300 0
final_comps_comp95_57 final_comps comp95 57 27400 0
final_comps_comp95_57 final_comps comp95 57 27500 0
final_comps_comp95_57 final_comps comp95 57 27600 0
final_comps_comp95_57 final_comps comp95 57 27700 0
final_comps_comp95_57 final_comps comp95 57 27800 0
final_comps_comp95_57 final_comps comp95 57 27900 0
final_comps_comp95_57 final_comps comp95 57 28000 0
final_comps_comp95_57 final_comps comp95 57 28100 0
final_comps_comp95_57 final_comps comp95 57 28200 0
final_comps_comp95_57 final_comps comp95 57 28300 0
final_comps_comp95_57 final_comps comp95 57 28400 0
final_comps_comp95_57 final_comps comp95 57 28500 0
final_comps_comp95_57 final_comps comp95 57 28600 0
final_comps_comp95_57 final_comps comp95 57 28700 0
final_comps_comp95_57 final_comps comp95 57 28800 0
final_comps_comp95_57 final_comps comp95 57 28900 0
final_comps_comp95_57 final_comps comp95 57 29000 0
final_comps_comp95_57 final_comps comp95 57 29100 0
final_comps_comp95_57 final_comps comp95 57 29200 0
final_comps_comp95_57 final_comps comp95 57 29300 0
final_comps_comp95_57 final_comps comp95 57 29400 0
final_comps_comp95_57 final_comps comp95 57 29500 0
final_comps_comp95_57 final_comps comp95 57 29600 0
final_comps_comp95_57 final_comps comp95 57 29700 0
final_comps_comp95_57 final_comps comp95 57 29800 0
final_comps_comp95_57 final_comps comp95 57 29900 0
final_comps_comp95_57 final_comps comp95 57 30000 0
final_comps_comp95_58 final_comps comp95 58 0 0.0521383
final_comps_comp95_58 final_comps comp95 58 100 0.0314376
final_comps_comp95_58 final_comps comp95 58 200 0.0201613
final_comps_comp95_58 final_comps comp95 58 300 0.00899333
final_comps_comp95_58 final_comps comp95 58 400 0.00575209
final_comps_comp95_58 final_comps comp95 58 500 0.001443
final_comps_comp95_58 final_comps comp95 58 600 0
final_comps_comp95_58 final_comps comp95 58 700 0
final_comps_comp95_58 final_comps comp95 58 800 0
final_comps_comp95_58 final_comps comp95 58 900 0
final_comps_comp95_58 final_comps comp95 58 1000 0
final_comps_comp95_58 final_comps comp95 58 1100 0
final_comps_comp95_58 final_comps comp95 58 1200 0
final_comps_comp95_58 final_comps comp95 58 1300 0
final_comps_comp95_58 final_comps comp95 58 1400 0
final_comps_comp95_58 final_comps comp95 58 1500 0
final_comps_comp95_58 final_comps comp95 58 1600 0
final_comps_comp95_58 final_comps comp95 58 1700 0
final_comps_comp95_58 final_comps comp95 58 1800 0
final_comps_comp95_58 final_comps comp95 58 1900 0
final_comps_comp95_58 final_comps comp95 58 2000 0
final_comps_comp95_58 final_comps comp95 58 2100 0
final_comps_comp95_58 final_comps comp95 58 2200 0
final_comps_comp95_58 final_comps comp95 58 2300 0
final_comps_comp95_58 final_comps comp95 58 2400 0
final_comps_comp95_58 final_comps comp95 58 2500 0
final_comps_comp95_58 final_comps comp95 58 2600 0
final_comps_comp95_58 final_comps comp95 58 2700 0
final_comps_comp95_58 final_comps comp95 58 2800 0
final_comps_comp95_58 final_comps comp95 58 2900 0
final_comps_comp95_58 final_comps comp95 58 3000 0
final_comps_comp95_58 final_comps comp95 58 3100 0
final_comps_comp95_58 final_comps comp95 58 3200 0
final_comps_comp95_58 final_comps comp95 58 3300 0
final_comps_comp95_58 final_comps comp95 58 3400 0
final_comps_comp95_58 final_comps comp95 58 3500 0
final_comps_comp95_58 final_comps comp95 58 3600 0
final_comps_comp95_58 final_comps comp95 58 3700 0
final_comps_comp95_58 final_comps comp95 58 3800 0
final_comps_comp95_58 final_comps comp95 58 3900 0
final_comps_comp95_58 final_comps comp95 58 4000 0
final_comps_comp95_58 final_comps comp95 58 4100 0
final_comps_comp95_58 final_comps comp95 58 4200 0
final_comps_comp95_58 final_comps comp95 58 4300 0
