uid expr treatment rep update pop_size
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 28900 3386
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29000 3427
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29100 3495
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29200 3426
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29300 3480
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29400 3365
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29500 3400
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29600 3475
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29700 3479
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29800 3480
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 29900 3465
reg_test_evolve_nopy_67 reg_test evolve_nopy 67 30000 3467
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 0 1
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 100 68
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 200 445
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 300 1114
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 400 2093
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 500 3083
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 600 3229
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 700 3176
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 800 3031
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 900 2902
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1000 2885
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1100 3043
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1200 2983
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1300 2896
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1400 2942
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1500 3024
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1600 2901
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1700 2922
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1800 2917
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 1900 2825
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2000 2981
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2100 2975
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2200 3042
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2300 2984
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2400 3008
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2500 2941
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2600 2940
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2700 3070
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2800 3031
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 2900 2984
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3000 3001
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3100 2983
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3200 3038
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3300 3048
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3400 2933
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3500 2997
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3600 3037
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3700 2971
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3800 3059
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 3900 2934
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4000 3086
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4100 3013
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4200 3067
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4300 3066
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4400 3044
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4500 2888
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4600 3085
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4700 3177
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4800 3150
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 4900 3133
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5000 3164
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5100 3163
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5200 3197
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5300 3243
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5400 3240
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5500 3271
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5600 3262
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5700 3231
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5800 3113
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 5900 3290
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6000 3250
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6100 3213
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6200 3193
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6300 3171
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6400 3225
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6500 3287
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6600 3229
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6700 3181
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6800 3286
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 6900 3257
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7000 3292
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7100 3179
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7200 3285
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7300 3233
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7400 3183
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7500 3139
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7600 3219
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7700 3207
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7800 3178
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 7900 3256
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8000 3234
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8100 3217
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8200 3176
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8300 3209
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8400 3204
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8500 3229
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8600 3164
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8700 3178
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8800 3180
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 8900 3222
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9000 3179
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9100 3214
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9200 3182
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9300 3235
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9400 3163
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9500 3218
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9600 3227
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9700 3165
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9800 3212
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 9900 3166
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10000 3163
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10100 3169
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10200 3077
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10300 3188
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10400 3106
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10500 3164
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10600 3165
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10700 3208
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10800 3178
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 10900 3224
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11000 3298
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11100 3264
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11200 3225
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11300 3274
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11400 3300
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11500 3286
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11600 3286
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11700 3329
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11800 3275
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 11900 3302
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12000 3330
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12100 3333
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12200 3389
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12300 3356
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12400 3329
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12500 3388
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12600 3392
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12700 3476
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12800 3385
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 12900 3445
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13000 3434
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13100 3336
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13200 3431
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13300 3432
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13400 3328
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13500 3399
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13600 3459
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13700 3385
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13800 3338
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 13900 3457
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14000 3441
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14100 3419
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14200 3409
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14300 3406
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14400 3446
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14500 3397
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14600 3448
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14700 3405
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14800 3433
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 14900 3369
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15000 3404
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15100 3443
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15200 3431
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15300 3373
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15400 3438
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15500 3423
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15600 3410
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15700 3487
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15800 3432
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 15900 3437
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16000 3450
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16100 3414
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16200 3433
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16300 3351
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16400 3411
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16500 3458
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16600 3432
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16700 3402
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16800 3376
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 16900 3443
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17000 3387
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17100 3407
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17200 3464
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17300 3432
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17400 3453
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17500 3472
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17600 3406
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17700 3455
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17800 3458
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 17900 3447
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18000 3437
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18100 3428
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18200 3451
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18300 3431
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18400 3409
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18500 3415
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18600 3459
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18700 3434
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18800 3450
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 18900 3466
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19000 3351
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19100 3384
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19200 3440
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19300 3371
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19400 3368
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19500 3411
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19600 3463
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19700 3427
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19800 3417
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 19900 3458
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20000 3392
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20100 3357
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20200 3449
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20300 3411
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20400 3404
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20500 3417
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20600 3459
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20700 3459
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20800 3433
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 20900 3406
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21000 3403
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21100 3391
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21200 3458
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21300 3408
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21400 3372
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21500 3463
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21600 3436
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21700 3388
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21800 3477
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 21900 3387
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22000 3406
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22100 3444
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22200 3431
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22300 3403
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22400 3489
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22500 3432
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22600 3428
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22700 3468
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22800 3357
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 22900 3386
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23000 3422
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23100 3412
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23200 3388
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23300 3469
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23400 3379
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23500 3472
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23600 3397
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23700 3397
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23800 3438
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 23900 3469
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24000 3389
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24100 3393
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24200 3372
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24300 3473
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24400 3410
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24500 3467
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24600 3375
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24700 3404
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24800 3415
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 24900 3442
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25000 3484
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25100 3394
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25200 3429
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25300 3400
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25400 3441
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25500 3443
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25600 3419
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25700 3433
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25800 3460
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 25900 3409
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26000 3449
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26100 3467
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26200 3462
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26300 3462
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26400 3432
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26500 3395
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26600 3433
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26700 3440
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26800 3373
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 26900 3436
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27000 3398
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27100 3404
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27200 3515
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27300 3459
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27400 3479
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27500 3373
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27600 3496
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27700 3474
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27800 3422
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 27900 3439
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28000 3455
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28100 3445
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28200 3393
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28300 3465
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28400 3477
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28500 3441
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28600 3356
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28700 3433
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28800 3424
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 28900 3418
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29000 3467
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29100 3437
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29200 3446
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29300 3478
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29400 3427
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29500 3450
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29600 3447
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29700 3423
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29800 3437
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 29900 3432
reg_test_evolve_nopy_68 reg_test evolve_nopy 68 30000 3445
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 0 1
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 100 70
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 200 457
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 300 1181
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 400 2189
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 500 3228
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 600 3302
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 700 3061
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 800 2962
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 900 2971
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1000 2990
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1100 2960
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1200 2978
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1300 2983
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1400 2920
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1500 2922
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1600 2935
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1700 3049
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1800 3067
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 1900 2997
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2000 2965
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2100 2990
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2200 2905
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2300 3034
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2400 3124
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2500 3048
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2600 3098
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2700 3051
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2800 3038
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 2900 3048
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3000 3132
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3100 3036
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3200 2983
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3300 2969
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3400 3008
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3500 3044
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3600 3043
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3700 2975
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3800 2967
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 3900 2961
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4000 2957
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4100 2983
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4200 3047
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4300 3018
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4400 3032
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4500 3008
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4600 3020
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4700 2985
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4800 3105
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 4900 3119
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5000 3004
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5100 2936
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5200 3089
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5300 3063
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5400 3043
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5500 3114
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5600 3033
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5700 3019
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5800 3011
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 5900 2923
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6000 2991
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6100 3051
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6200 2979
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6300 3083
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6400 2990
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6500 3063
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6600 3020
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6700 2991
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6800 3055
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 6900 2990
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7000 3071
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7100 2984
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7200 3023
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7300 3027
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7400 2971
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7500 3023
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7600 3045
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7700 3063
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7800 3049
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 7900 3112
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 8000 3082
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 8100 3075
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 8200 3102
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 8300 3059
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 8400 2961
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 8500 2947
reg_test_evolve_nopy_69 reg_test evolve_nopy 69 8600 3047
